dia,week_day,mes,Horacerr,mun,calle,cruce,Colonia,tipo_acc,causa,tipo_auto,sexo,edad,marca_mal,marca_bien,submarca,modelo,ruta,cinturon,alcohol,monto,herido,Consec,conse_g,conse_m,conse_sem,Id,x,y,_merge,lat,long,,,,,
7,domingo,abril,02:01 A 04:00,zapopan,PERIFERICO,ALCALDE AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,40 A 49,HONDA,HONDA,CITY,2014,,2,,,,,896,1075,13824,2363,672466.6296,2292918.53,matched (3),,,,,,,
7,domingo,abril,12:01 A 14:00,zapopan,DE LAS AMERICAS AV,MANUEL AVILA CAMACHO AV,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,femenino,20 A 29,VW,VOLKSWAGEN,CROSFOX,2016,,2,,,,,912,1091,13840,2364,667898.6472,2291994.301,matched (3),,,,,,,
7,domingo,abril,06:01 A 08:00,zapopan,RAMON CORONA AV COL CENTRO ZAP,CONSTITUCION COL CENTRO ZAP,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,ESCAPE,FORD,SEDAN,2009,,2,,,,,915,1094,13843,2365,666592.2318,2292545.324,matched (3),,,,,,,
7,domingo,abril,10:01 A 12:00,zapopan,MANUEL AVILA CAMACHO AV,PATRIA AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,NISSAN,NISSAN,SENTRA,2013,,2,,,,,919,1098,13847,2366,669143.2872,2291210.878,matched (3),,,,,,,
7,domingo,abril,18:01 A 20:00,zapopan,PATRIA AV,LUDWIG VAN BEETHOVEN,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,30 A 39,CHEVROLET,CHEVROLET,CHEVY,1998,,1,,,,,934,1113,13862,2367,664127.5175,2286298.046,matched (3),,,,,,,
7,domingo,abril,12:01 A 14:00,zapopan,DE LAS AMERICAS AV,MANUEL AVILA CAMACHO AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,FORD,FORD,FOCUS,2008,,2,,,,,943,1122,13871,2368,667897.9549,2291990.976,matched (3),,,,,,,
8,lunes,abril,14:01 A 16:00,zapopan,6 DE ENERO,ARANDAS,,CONTRA OBJETO FIJO,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,N.D,N.D,GMC,GENERAL MOTORS,FERRAIN,2013,,2,,,,,996,1175,13924,2369,662606.8238,2296524.85,matched (3),,,,,,,
8,lunes,abril,18:01 A 20:00,zapopan,CARRETERA A NOGALES,DE LAS ROSAS ZAP,,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,masculino,20 A 29,MERCEDES,MERCEDES-BENZ,MIIBUS,1996,,2,,,,,997,1176,13925,2370,,,master only (1),,,,,,,
8,lunes,abril,20:01 A 22:00,zapopan,PERIFERICO,TABACHINES AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,FORD,FORD,MUSTANG,1980,,1,,,,,1025,1204,13953,2371,670652.7801,2293543.637,matched (3),,,,,,,
8,lunes,abril,20:01 A 22:00,zapopan,FRANCISCO I MADERO TLAQ,OCAMPO COL COLONIAL TLAQ,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,NISSAN,NISSAN,ESTAQUITAS,1982,,2,,,,,1028,1207,13956,2372,,,master only (1),,,,,,,
8,lunes,abril,18:01 A 20:00,zapopan,JUAN PALOMAR Y ARIAS AV,UNIVERSIDAD AV,,CHOQUE,SIN ELEMENTOS,MOTOCICLETA,N.D,N.D,BAJAJ,BAJAJ,MOTO,2017,,2,,,,,1031,1210,13959,2373,663857.6368,2290181.798,matched (3),,,,,,,
8,lunes,abril,14:01 A 16:00,zapopan,LAURELES AV,JOSE PARRES ARIAS,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,TOYOTA,TOYOTA,YARIS,2017,,2,,,,,1055,1234,13983,2374,667628.1666,2292984.757,matched (3),,,,,,,
8,lunes,abril,18:01 A 20:00,zapopan,LAURELES AV,FERNANDO ARANGUREN,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,40 A 49,NISSAN,NISSAN,TIIDA,2015,,2,,,,,1057,1236,13985,2375,666455.2088,2293852.577,matched (3),,,,,,,
8,lunes,abril,18:01 A 20:00,zapopan,PATRIA AV,PABLO NERUDA,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,FORD,FORD,FIGO,2016,,2,,,,,1059,1238,13987,2376,665065.2161,2288831.715,matched (3),,,,,,,
11,jueves,abril,18:01 A 20:00,zapopan,PERIFERICO,ACUEDUCTO AV ZAP,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,10 A 19,VALIANT,CHRYSLER,SUPER,1980,,2,,,,,1377,1550,14299,2377,664642.3688,2292483.476,matched (3),,,,,,,
11,jueves,abril,20:01 A 22:00,zapopan,LAURELES AV,INDUSTRIA ZAP,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,FORD,FORD,FAIRMONT,1982,,1,,,,,1382,1555,14304,2378,667943.5975,2292477.178,matched (3),,,,,,,
11,jueves,abril,12:01 A 14:00,zapopan,JUAN PALOMAR Y ARIAS AV,UNIVERSIDAD AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,TOYOTA,TOYOTA,,2017,,2,,,,,1386,1559,14308,2379,663859.2431,2290180.731,matched (3),,,,,,,
11,jueves,abril,18:01 A 20:00,zapopan,GUADALUPE AV,PUERTO SALINA CRUZ,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,RENAULT,RENAULT,CLIO,2010,,2,,,,,1416,1589,14338,2380,660364.703,2283401.201,matched (3),,,,,,,
11,jueves,abril,10:01 A 12:00,zapopan,PERIFERICO,FELIPE RUVALCABA,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,30 A 39,DODGE,DODGE,PICK UP,1989,,1,,,,,1430,1603,14352,2381,,,matched (3),,,,,,,
13,sabado,abril,08:01 A 10:00,zapopan,PERIFERICO,SANTA TERESA COL SANTA MARGARITA,,CHOQUE,SIN ELEMENTOS,TAXI,masculino,50 A 59,NISSAN,NISSAN,TSURU,1989,N.D.,2,,,,,1596,1761,14510,2382,,,matched (3),,,,,,,
13,sabado,abril,04:01 A 06:00,zapopan,CARRETERA A TESISTAN,GUADALAJARA AV COL NUEVO MEXICO,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,VW,VOLKSWAGEN,SEDAN,1975,,2,,,,,1608,1773,14522,2383,,,matched (3),,,,,,,
13,sabado,abril,10:01 A 12:00,zapopan,PERIFERICO,ALCALDE AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,50 A 59,M. BENZ,MERCEDES-BENZ,SEDAN,2009,,2,,,,,1627,1792,14541,2384,,,matched (3),,,,,,,
13,sabado,abril,08:01 A 10:00,zapopan,PERIFERICO,DEL ESCORIAL AV,,CHOQUE,SIN ELEMENTOS,TAXI,masculino,20 A 29,NISSAN,NISSAN,TSURU,1990,,2,,,,,1631,1796,14545,2385,,,master only (1),,,,,,,
13,sabado,abril,14:01 A 16:00,zapopan,PERIFERICO,DE LAS TORRES AV COL PARAISOS DEL COLLI,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,60 A 69,RAMBLER,RAMBLER,SEDAN,1971,,2,,,,,1642,1807,14556,2386,,,master only (1),,,,,,,
14,domingo,abril,16:01 A 18:00,zapopan,EVA BRISEÑO,COLONIA CENTRO ZAP,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,10 A 19,CHEVROLET,CHEVROLET,SUBURBAN,2008,,2,,,,,1753,1914,14663,2387,,,master only (1),,,,,,,
16,martes,abril,02:01 A 04:00,zapopan,MANUEL AVILA CAMACHO AV,SIN DATOS,,CONTRA OBJETO FIJO,SIN ELEMENTOS,SIN DATOS,N.D,N.D,SIN DATOS,N.D.,SINDATOS,N.D.,,,,,,,1949,2107,14856,2388,,,master only (1),,,,,,,
17,miercoles,abril,18:01 A 20:00,zapopan,LAURELES AV,JOSE PARRES ARIAS,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,30 A 39,VW,VOLKSWAGEN,CROSFORX,2009,,2,,,,,1950,2108,14857,2389,,,matched (3),,,,,,,
17,miercoles,abril,08:01 A 10:00,zapopan,JUAN PALOMAR Y ARIAS AV,ALDOUX HUXLEY,,CHOQUE,SIN ELEMENTOS,MOTOCICLETA,masculino,30 A 39,HONDA,HONDA,125 CC,2014,,2,,,,,1954,2112,14861,2390,,,matched (3),,,,,,,
17,miercoles,abril,08:01 A 10:00,zapopan,LAURELES AV,JOSE PARRES ARIAS,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,CHEVROLET,CHEVROLET,CORSA,2006,,2,,,,,1958,2116,14865,2391,667743.0974,2292973.75,matched (3),,,,,,,
17,miercoles,abril,14:01 A 16:00,zapopan,5 DE MAYO COL CENTRO ZAP,JAVIER MINA ZAP,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,30 A 39,CHEVROLET,CHEVROLET,SPAREK,2013,,2,,,,,2019,2177,14926,2392,667781.3067,2291955.201,matched (3),,,,,,,
17,miercoles,abril,18:01 A 20:00,zapopan,PERIFERICO,ALCALDE AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,NISSAN,NISSAN,TSURU,2011,,2,,,,,2029,2187,14936,2393,672286.8929,2292988.73,matched (3),,,,,,,
17,miercoles,abril,18:01 A 20:00,zapopan,PERIFERICO,PEDRO MARTINEZ RIVAS,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,DATSUN,DATSUN,SEDAN,1981,,1,,,,,2034,2192,14941,2394,666858.1858,2294211.172,matched (3),,,,,,,
17,miercoles,abril,16:01 A 18:00,zapopan,CARRETERA A COLOTLAN,CARRETERA A TESISTAN,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,CHEVROLET,CHEVROLET,CUTLASS,1989,,1,,,,,2038,2196,14945,2395,659994.2558,2298752.354,matched (3),,,,,,,
17,miercoles,abril,18:01 A 20:00,zapopan,PERIFERICO,VALLARTA AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,NISSAN,NISSAN,TSURU,2008,,2,,,,,2050,2208,14957,2396,660921.461,2289249.225,matched (3),,,,,,,
17,miercoles,abril,18:01 A 20:00,zapopan,PERIFERICO,MARIANO OTERO AV,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,N.D,N.D,NISSAN,NISSAN,PICK UP,1988,,2,,,,,2056,2214,14963,2397,662964.6004,2282061.165,matched (3),,,,,,,
17,miercoles,abril,10:01 A 12:00,zapopan,LOPEZ MATEOS AV,REPORTEROS,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,VW,VOLKSWAGEN,JETTA,2011,,2,,,,,2059,2217,14966,2398,664003.4713,2280466.641,matched (3),,,,,,,
17,miercoles,abril,10:01 A 12:00,zapopan,DE LAS TORRES AV COL EL VERGEL ZAP,JOSE PARRES ARIAS,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,30 A 39,G.MOTORS,GENERAL MOTORS,BRAVADA,1994,,2,,,,,2067,2224,14973,2399,669013.1354,2294791.747,matched (3),,,,,,,
18,jueves,abril,20:01 A 22:00,zapopan,FEDERALISMO CALZ,GRANADITAS,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,FORD,FORD,GHIA,1991,,2,,,,,2073,2230,14979,2400,671378.9407,2291585.595,matched (3),,,,,,,
18,jueves,abril,16:01 A 18:00,zapopan,MANUEL AVILA CAMACHO AV,OBELISCO AV,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,DATSUN,DATSUN,CAIONETA,1982,,2,,,,,2077,2234,14983,2401,668667.9384,2291506.337,matched (3),,,,,,,
18,jueves,abril,08:01 A 10:00,zapopan,MARIANO OTERO AV,TEPEYAC AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,VOLKSWAGEN,VOLKSWAGEN,JETTA,2010,,2,,,,,2176,2333,15082,2402,662163.4979,2281990.559,matched (3),,,,,,,
19,viernes,abril,16:01 A 18:00,zapopan,CARRETERA A TESISTAN,DE LAS CALANDRIAS AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,VW,VOLKSWAGEN,JETTA,2016,,2,,,,,2234,2392,15141,2403,660686.8699,2298206.609,matched (3),,,,,,,
20,sabado,abril,04:01 A 06:00,zapopan,PERIFERICO,PINO SUAREZ ZAP,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,40 A 49,V.W.,VOLKSWAGEN,CARIBE,1980,,2,,,,,2264,2422,15171,2404,667907.8104,2294246.588,matched (3),,,,,,,
25,jueves,abril,14:01 A 16:00,zapopan,PERIFERICO,ALCALDE AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,VW,VOLKSWAGEN,JETTA,1990,,2,,,,,2720,2865,15614,2405,672469.1555,2292918.015,matched (3),,,,,,,
25,jueves,abril,02:01 A 04:00,zapopan,MARIANO OTERO AV,TEPEYAC AV,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,30 A 39,FORD,FORD,EXPEDITION,2000,,2,,,,,2727,2872,15621,2406,662162.1151,2281996.643,matched (3),,,,,,,
25,jueves,abril,00:01 A 02:00,zapopan,RAMON CORONA AV COL CENTRO ZAP,GUADALUPE VICTORIA COL CENTRO ZAP,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,50 A 59,CHEVROLET,CHEVROLET,VENTURE,1998,,1,,,,,2735,2880,15629,2407,667434.6037,2292370.257,matched (3),,,,,,,
25,jueves,abril,10:01 A 12:00,zapopan,PERIFERICO,LAURELES AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,NISSAN,NISSAN,SENTRA,2018,,2,,,,,2746,2888,15637,2408,666206.9489,2294015.172,matched (3),,,,,,,
25,jueves,abril,10:01 A 12:00,zapopan,PATRIA AV,LAGO SUPERIOR,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,TOYOTA,TOYOTA,TUNDRA,2000,,2,,,,,2752,2894,15643,2409,669993.2903,2291282.166,matched (3),,,,,,,
25,jueves,abril,08:01 A 10:00,zapopan,PERIFERICO,LOPEZ MATEOS AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,CHEVROELT,CHEVROLET,COUTLAS,1992,,1,,,,,2756,2898,15647,2410,663934.3663,2280296.179,matched (3),,,,,,,
25,jueves,abril,06:01 A 08:00,zapopan,PERIFERICO,JUAN PALOMAR Y ARIAS AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,VW,VOLKSWAGEN,TOLEDO,2017,,2,,,,,2766,2908,15657,2411,663930.3001,2291783.62,matched (3),,,,,,,
25,jueves,abril,18:01 A 20:00,zapopan,PERIFERICO,FEDERALISMO CALZ,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,CHEVROLET,CHEVROLET,SONIC,2015,,2,,,,,2772,2914,15663,2412,671548.1997,2293267.47,matched (3),,,,,,,
25,jueves,abril,16:01 A 18:00,zapopan,CARRETERA A TESISTAN,DR ANGEL LEAÑO AV,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,DODGE,DODGE,DART,1981,,1,,,,,2775,2917,15666,2413,664921.8949,2295006.48,matched (3),,,,,,,
26,viernes,abril,00:01 A 02:00,zapopan,DE LAS TORRES AV COL PARAISOS DEL COLLI,TEPEYAC AV,,CONTRA OBJETO FIJO,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,30 A 39,GM,GENERAL MOTORS,SILVERADO,2013,,2,,,,,2824,2962,15711,2414,,,master only (1),,,,,,,
29,lunes,abril,10:01 A 12:00,zapopan,ACUEDUCTO AV ZAP,PATRIA AV,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,DODGE,DODGE,PICKUP,1988,,2,,,,,3132,3264,16013,2415,665841.0994,2290876.06,matched (3),,,,,,,
29,lunes,abril,08:01 A 10:00,zapopan,PERIFERICO,TUZANIA AV,,CHOQUE,SIN ELEMENTOS,SIN DATOS,N.D,N.D,SIN DATOS,N.D.,SIN DATOS,N.D.,,1,,,,,3136,3268,16017,2416,665596.0332,2293440.247,matched (3),,,,,,,
29,lunes,abril,06:01 A 08:00,zapopan,PERIFERICO,ACUEDUCTO AV ZAP,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,50 A 59,MAZDA,MAZDA,PICKUP,1984,,1,,,,,3150,3283,16032,2417,664639.107,2292481.389,matched (3),,,,,,,
29,lunes,abril,16:01 A 18:00,zapopan,SERPENTARIO,VIRGEN,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,CHEVROLET,CHEVROLET,CAVALIER,1990,,2,,,,,3172,3305,16054,2418,664771.2617,2281904.644,matched (3),,,,,,,
29,lunes,abril,18:01 A 20:00,zapopan,LAURELES AV,SANTA LUCIA ZAP,,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,CHEVROLET,CHEVROLET,CAJA,2000,,1,,,,,3176,3309,16058,2419,668017.879,2292769.606,matched (3),,,,,,,
29,lunes,abril,16:01 A 18:00,zapopan,PATRIA AV,MANUEL J CLOUTHIER,,CHOQUE,SIN ELEMENTOS,TAXI,masculino,20 A 29,NISSAN,NISSAN,TSURU,1990,N.D.,1,,,,,3185,3318,16067,2420,664258.5989,2285130.933,matched (3),,,,,,,
30,martes,abril,18:01 A 20:00,zapopan,PERIFERICO,JOSE PARRES ARIAS,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,NISSAN,NISSAN,HIKARI,1989,,1,,,,,3369,3492,16241,2421,668826.5122,2294027.923,matched (3),,,,,,,
2,martes,abril,12:01 A 14:00,zapopan,LAURELES AV,SANTA LUCIA ZAP,,CHOQUE,VIRAR  INDEBIDAMENTE,CAMIONETA DE PASAJEROS,masculino,40 a 49,HYUNDAI,HYUNDAI,GRETA,2018,,,,,,,1,3525,16274,2422,668018.5177,2292771.018,matched (3),,,,,,,
1,lunes,abril,18:01 A 20:00,zapopan,DE LAS PALMERAS AV,TUZANIA AV,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,femenino,20 a 29,TOYOTA,TOYOTA,YARIS,2008,,,,3000,,,9,3533,16282,2423,664982.8507,2293692.548,matched (3),,,,,,,
7,domingo,abril,16:01 A 18:00,zapopan,MARIANO OTERO AV,NICOLAS COPERNICO AV,,CHOQUE,VIRAR  INDEBIDAMENTE,CAMIONETA DE CARGA,masculino,40 a 49,SD,N.D.,SD,N.D.,,,,6322,,,23,3547,16296,2424,664000.2073,2282432.97,matched (3),,,,,,,
10,miercoles,abril,10:01 A 12:00,zapopan,MANUEL AVILA CAMACHO AV,PATRIA AV,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,femenino,20 a 29,VW,VOLKSWAGEN,POLO,2006,,,,4164,,,25,3549,16298,2425,669115.2818,2291231.187,matched (3),,,,,,,
6,sabado,abril,10:01 A 12:00,zapopan,CIRCULO JVC,SIN DATOS,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,masculino,20 a 29,HONDA,HONDA,CIVIC,2018,,,,96714,,,33,3557,16306,2426,,,master only (1),,,,,,,
9,martes,abril,06:01 A 08:00,zapopan,PERIFERICO,ACUEDUCTO AV ZAP,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,femenino,20 a 29,MAZDA,MAZDA,SD,2013,,,,6310,,,41,3565,16314,2427,664649.382,2292509.008,matched (3),,,,,,,
11,jueves,abril,12:01 A 14:00,zapopan,PATRIA AV,DEL COLLI AV,,CHOQUE,VIRAR  INDEBIDAMENTE,CAMIONETA DE PASAJEROS,masculino,60 A 69,CHRYSLER,CHRYSLER,TOW COUNTRY,1999,,,,3300,,,53,3577,16326,2428,664485.2016,2283658.876,matched (3),,,,,,,
13,sabado,abril,06:01 A 08:00,zapopan,FRANCISCO DE SALES ZAP,SIN DATOS,,CONTRA VEHICULO ESTACIONADO,VIRAR  INDEBIDAMENTE,CAMIONETA DE PASAJEROS,femenino,40 a 49,TOYOTA,TOYOTA,RAV 4,2005,,,,,,,55,3579,16328,2429,,,master only (1),,,,,,,
13,sabado,abril,10:01 A 12:00,zapopan,PERIFERICO,PASEO VALLE REAL BLV,,N.D,SIN ELEMENTOS,AUTOMOVIL,masculino,40 a 49,VW,VOLKSWAGEN,POINTER,2001,,,,45588,,,75,3599,16348,2430,664157.9689,2292031.314,matched (3),,,,,,,
23,martes,abril,08:01 A 10:00,zapopan,PERIFERICO,ACUEDUCTO AV ZAP,,CHOQUE,VIRAR  INDEBIDAMENTE,CAMIONETA DE PASAJEROS,masculino,50 a 59,NISSAN,NISSAN,KICKS,2017,,,,19092,,,107,3631,16380,2431,664670.4089,2292472.726,matched (3),,,,,,,
29,lunes,abril,10:01 A 12:00,zapopan,PERIFERICO,LAURELES AV,,CHOQUE,VIRAR  INDEBIDAMENTE,TAXI,masculino,70 Y MAS,NISSAN,NISSAN,VERSA,2018,,,,24400,,,129,3653,16402,2432,666228.2634,2294029.866,matched (3),,,,,,,
29,lunes,abril,02:01 A 04:00,zapopan,NIÑO OBRERO AV,SIN DATOS,,CONTRA VEHICULO ESTACIONADO,VIRAR  INDEBIDAMENTE,CAMIONETA DE PASAJEROS,masculino,50 a 59,HONDA,HONDA,PILOT,2019,,,,6200,,,135,3659,16408,2433,,,master only (1),,,,,,,
7,martes,mayo,10:01 A 12:00,zapopan,VALLE DE ATEMAJAC AV COL JARDINES DEL VALLE,VALLE DE ZAPOPAN,,CHOQUE,FALLA MECANICA,TRANSPORTE PUBLICO,masculino,40 A 49,DINA ,N.D.,DINA ,2016,163,,,,,,8,72,16487,2434,663845.9241,2306742.661,matched (3),,,,,,,
14,martes,mayo,12:01 A 14:00,zapopan,PASEO DE LAS AMERICAS,PASEO DE LOS COLORINES,,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,masculino,40 A 49,DINA,CAMION,OMNIBUS,1998,,1,,,,1688,1696,1807,18222,2435,,,master only (1),,,,,,,
14,martes,mayo,20:01 A 22:00,zapopan,LAURELES AV,JUAN MANUEL ZAP,,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,NISSAN,NISSAN,TIIDA,N.D.,,N.D.,,,,1763,1769,1881,18297,2436,667922.3955,2292385.593,matched (3),,,,,,,
1,miercoles,mayo,20:01 A 22:00,zapopan,ATEMAJAC AV,GRAL MANUEL M DIEGUEZ,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,masculino,N.D,HONDA ,HONDA ,CIVIC,2004,,,,9350,,,7,4278,20693,2437,669819.7735,2292194.227,matched (3),,,,,,,
5,domingo,mayo,00:01 A 02:00,zapopan,LAZARO CARDENAS CALZ,DON BOSCO,,CHOQUE,VEHICULO EN REVERSA,AUTOMOVIL,femenino,60 A 69,CHRYSLER,CHRYSLER,NEON,2003,,,,3306,,,11,4282,20697,2438,665931.2373,2286700.947,matched (3),,,,,,,
4,sabado,mayo,00:01 A 02:00,zapopan,MANUEL AVILA CAMACHO AV,PATRIA AV,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,masculino,20 A 29,VW,VOLKSWAGEN,VENTO,2018,,,,14718,,,31,4302,20717,2439,669098.0251,2291217.244,matched (3),,,,,,,
8,miercoles,mayo,12:01 A 14:00,zapopan,PERIFERICO,LOPEZ MATEOS AV,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,CAMIONETA DE PASAJEROS,femenino,40 A 49,VW,VOLKSWAGEN,TIGUAN,2018,,,,10617,,,39,4310,20725,2440,663917.3549,2280306.542,matched (3),,,,,,,
9,jueves,mayo,02:01 A 04:00,zapopan,FEDERALISMO CALZ,PATRIA AV,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,masculino,70 Y MAS,NISSAN,NISSAN,TSURU,1998,,,,5568,,,45,4316,20731,2441,671365.3398,2291510.136,matched (3),,,,,,,
9,jueves,mayo,18:01 A 20:00,zapopan,PERIFERICO,LOPEZ MATEOS AV,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,masculino,50 A 59,DODGE,DODGE,ATITUDE,2018,,,,16550,,,47,4318,20733,2442,663932.5297,2280298.607,matched (3),,,,,,,
12,domingo,mayo,08:01 A 10:00,zapopan,PERIFERICO,ALCALDE AV,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,masculino,20 A 29,NISSAN,NISSAN,MARCH,2018,,,,17070,,,61,4331,20746,2443,672285.3608,2292986.784,matched (3),,,,,,,
15,miercoles,mayo,10:01 A 12:00,zapopan,MOCTEZUMA AV,MANUEL J CLOUTHIER,,CHOQUE,VIRAR  INDEBIDAMENTE,CAMIONETA DE PASAJEROS,masculino,20 A 29,FORD,FORD,ECOSPORT,2006,,,,50000,,,75,4345,20760,2444,663943.101,2284245.358,matched (3),,,,,,,
16,jueves,mayo,20:01 A 22:00,zapopan,MAURICE BARING,WILLIAM SHAKESPEARE AV,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,masculino,30 A 39,NISSAN,NISSAN,VERSA,2016,,,,10666,,,77,4347,20762,2445,664634.9701,2288235.528,matched (3),,,,,,,
22,miercoles,mayo,12:01 A 14:00,zapopan,VALLARTA AV,MANUEL J CLOUTHIER,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,masculino,30 A 39,CHEVROLET,CHEVROLET,BEAT,2018,,,,9100,,,103,4373,20788,2446,665029.0542,2287148.766,matched (3),,,,,,,
24,viernes,mayo,10:01 A 12:00,zapopan,AGUA DULCE COL VILLAS DE GUADALUPE,SIN DATOS,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,masculino,60 A 69,NISSAN,NISSAN,VERSA,2018,,,,3900,,,111,4381,20796,2447,,,master only (1),,,,,,,
24,viernes,mayo,14:01 A 16:00,zapopan,BASE AEREA MILITAR AV,TESISTAN AV,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,femenino,30 A 39,RENAULT,RENAULT,SCALA,2012,,,,5000,,,113,4383,20798,2448,662335.3281,2296310.726,matched (3),,,,,,,
22,miercoles,mayo,22:01 A 24:00,zapopan,DE LAS TORRES AV COL PARAISOS DEL COLLI,PUERTO CHAMELA,,CHOQUE,NO GUARDAR DISTANCIA DE SEGURIDAD,AUTOMOVIL,femenino,20 A 29,NISSAN,NISSAN,SENTRA,2017,,,,71107,,,119,4389,20804,2449,661951.8125,2282584.308,matched (3),,,,,,,
24,viernes,mayo,18:01 A 20:00,zapopan,PERIFERICO,LOPEZ MATEOS AV,,CHOQUE,VIRAR  INDEBIDAMENTE,AUTOMOVIL,femenino,50 A 59,VW,VOLKSWAGEN,GOL,2013,,,,6960,,,121,4391,20806,2450,664014.5299,2280466.043,matched (3),,,,,,,
